location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20210702T0900,20.30053,60.0,6.8399997,270.0
20210702T1000,21.48053,53.0,10.1376915,276.1155
20210702T1100,22.38053,51.0,11.090103,283.13403
20210702T1200,22.910528,50.0,11.298495,292.47943
20210702T1300,22.81053,42.0,6.379216,343.61047
20210702T1400,23.47053,40.0,5.0142193,338.9625
20210702T1500,24.04053,39.0,3.8773184,338.1986
20210702T1600,24.340528,39.0,3.8773184,338.1986
20210702T1700,24.37053,39.0,4.0249224,349.69516
20210702T1800,24.20053,40.0,3.96,360.0
20210702T1900,23.740528,42.0,3.671294,11.309921
20210702T2000,22.87053,46.0,4.39436,34.99202
20210702T2100,22.05053,48.0,4.6800003,67.380135
20210702T2200,20.96053,54.0,4.6938257,122.47119
20210702T2300,19.430529,59.0,6.3690495,137.2906
20210703T0000,18.030529,65.0,6.638072,130.60129
20210703T0100,17.05053,68.0,6.989936,124.508514
20210703T0200,15.680529,75.0,6.9247384,117.89726
20210703T0300,14.730529,80.0,8.39657,120.96376
20210703T0400,14.540529,80.0,6.193674,125.537674
20210703T0500,14.320529,77.0,7.5685663,115.34617
20210703T0600,15.190529,74.0,8.699793,114.44395
20210703T0700,17.850529,71.0,12.10157,112.75097
20210703T0800,20.13053,64.0,15.256526,109.29004
20210703T0900,22.31053,57.0,16.279802,108.03428
20210703T1000,24.090528,51.0,15.034041,106.69924
20210703T1100,25.47053,46.0,13.493999,99.21102
20210703T1200,26.13053,43.0,10.805999,91.90914
20210703T1300,26.40053,44.0,4.0249224,79.695145
20210703T1400,26.830528,44.0,2.8116899,230.19443
20210703T1500,26.20053,46.0,9.178235,244.44003
20210703T1600,25.740528,48.0,11.440978,257.27563
20210703T1700,23.38053,60.0,17.114204,247.75098
20210703T1800,21.65053,75.0,13.363711,242.74467
20210703T1900,21.21053,78.0,12.783802,237.65256
20210703T2000,20.680529,77.0,11.177405,255.06857
20210703T2100,19.600529,83.0,9.0,233.1301
20210703T2200,19.240528,84.0,7.9036193,210.06859
20210703T2300,18.600529,86.0,6.489992,213.69006
20210704T0000,18.030529,87.0,5.8603754,222.51045
20210704T0100,17.65053,86.0,6.618519,225.0
20210704T0200,17.510529,82.0,8.161764,221.42366
20210704T0300,15.840529,83.0,9.511088,209.47589
20210704T0400,15.180529,83.0,7.5170207,196.69925
20210704T0500,15.120529,84.0,6.9899354,191.88866
20210704T0600,15.950529,84.0,5.5887027,165.06857
20210704T0700,18.13053,79.0,1.8,216.8699
20210704T0800,18.830528,79.0,3.2399998,270.0
20210704T0900,20.240528,73.0,2.52,180.0
20210704T1000,20.440529,71.0,2.3051248,231.3402
20210704T1100,20.62053,68.0,8.669949,274.76364
20210704T1200,20.20053,67.0,11.435313,298.1786
20210704T1300,17.97053,80.0,15.379206,286.31384
20210704T1400,17.90053,80.0,13.32,288.92465
20210704T1500,18.15053,78.0,13.339445,273.09406
20210704T1600,18.64053,75.0,12.979984,266.8202
20210704T1700,18.96053,73.0,13.679999,270.0
20210704T1800,18.57053,74.0,14.081478,265.6013
20210704T1900,18.38053,73.0,15.119999,270.0
20210704T2000,17.510529,77.0,10.805999,271.90915
20210704T2100,16.750528,80.0,4.2136917,250.0169
20210704T2200,16.280529,78.0,6.28713,156.37062
20210704T2300,15.290529,75.0,7.5685663,154.65382
20210705T0000,14.750529,76.0,5.5887027,165.06857
20210705T0100,14.240529,79.0,5.3517847,199.65382
20210705T0200,14.080529,82.0,6.989936,214.50853
20210705T0300,14.090529,84.0,7.289445,212.90524
20210705T0400,13.820529,84.0,7.771331,193.3925
20210705T0500,13.370529,84.0,7.208994,177.13759
20210705T0600,14.440529,83.0,5.8048253,150.25511
20210705T0700,16.65053,79.0,4.1046314,217.87498
20210705T0800,17.610529,76.0,5.771239,273.57632
20210705T0900,19.010529,69.0,4.2136917,289.98312
20210705T1000,19.22053,70.0,2.968636,255.96376
20210705T1100,20.000528,69.0,3.2399998,270.0
20210705T1200,19.96053,71.0,3.6,270.0
20210705T1300,22.96053,59.0,12.074766,259.69516
20210705T1400,24.31053,54.0,11.720751,259.38034
20210705T1500,23.830528,55.0,11.928989,275.19443
20210705T1600,24.030529,55.0,9.0,286.2602
20210705T1700,23.98053,57.0,8.373386,295.46335
20210705T1800,24.030529,59.0,8.373386,295.46335
20210705T1900,23.760529,61.0,3.2399998,360.0
20210705T2000,22.520529,68.0,9.422101,96.58194
20210705T2100,21.090528,74.0,11.043261,109.025604
20210705T2200,19.38053,79.0,11.113451,114.90476
20210705T2300,17.82053,85.0,13.684735,125.36246
20210706T0000,16.47053,95.0,12.682018,124.592285
20210706T0100,15.580529,96.0,13.779114,123.27489
20210706T0200,15.250529,95.0,15.277749,124.43899
20210706T0300,16.910528,84.0,17.373497,124.01935
20210706T0400,16.63053,79.0,18.671474,123.99645
20210706T0500,16.240528,75.0,19.969458,123.97655
20210706T0600,17.350529,74.0,21.868332,122.90524
20210706T0700,18.56053,74.0,10.587918,125.31121
20210706T0800,19.740528,74.0,12.783802,122.34744
20210706T0900,22.65053,64.0,2.5455842,135.0
20210706T1000,25.07053,59.0,8.854829,296.56506
20210706T1100,26.850529,52.0,23.933907,276.91122
20210706T1200,25.45053,60.0,27.345785,286.049
20210706T1300,18.90053,68.0,24.344624,293.53235
20210706T1400,17.340528,66.0,19.486609,295.14478
20210706T1500,15.250529,77.0,14.88242,302.15228
20210706T1600,14.330529,85.0,5.495161,328.39252
20210706T1700,14.230529,88.0,2.9024127,97.125015
20210706T1800,14.790529,85.0,8.225035,113.19859
20210706T1900,15.490529,84.0,10.495713,112.16634
20210706T2000,15.700529,85.0,9.983106,115.64101
20210706T2100,15.430529,88.0,11.435313,118.17859
20210706T2200,15.470529,90.0,8.287822,124.38034
20210706T2300,14.920529,93.0,4.68,89.99999
20210707T0000,14.630529,93.0,2.9024127,97.125015
20210707T0100,14.600529,95.0,2.4149535,116.56505
20210707T0200,14.650529,93.0,8.534353,117.64597
20210707T0300,14.670529,91.0,10.009036,127.69424
20210707T0400,14.380529,91.0,12.303366,110.556046
20210707T0500,14.320529,88.0,13.089354,121.50426
20210707T0600,14.440529,88.0,14.81259,115.94229
20210707T0700,15.680529,81.0,15.496736,120.73548
20210707T0800,15.320529,84.0,11.808878,142.4314
20210707T0900,16.40053,84.0,7.754637,158.1986
20210707T1000,17.62053,82.0,7.5170207,163.30075
20210707T1100,18.04053,82.0,9.0,180.0
20210707T1200,17.930529,82.0,9.107359,161.56505
20210707T1300,23.000528,58.0,9.47012,98.74616
20210707T1400,23.70053,56.0,7.9526596,95.19443
20210707T1500,24.110529,56.0,5.4477882,82.40536
20210707T1600,24.57053,53.0,3.6,36.86989
20210707T1700,24.64053,53.0,5.2416787,344.0546
20210707T1800,24.410528,54.0,10.464797,333.43497
20210707T1900,23.510529,56.0,11.792404,328.73627
20210707T2000,22.180529,64.0,10.296251,323.53076
20210707T2100,21.190529,72.0,8.435069,320.19443
20210707T2200,20.04053,83.0,7.7043357,307.40536
20210707T2300,19.410528,87.0,9.178235,281.30994
20210708T0000,18.65053,80.0,10.799999,270.0
20210708T0100,18.030529,80.0,9.178235,258.69006
20210708T0200,17.990528,83.0,9.726665,267.8789
20210708T0300,17.21053,86.0,11.159999,270.0
20210708T0400,17.190529,86.0,10.8955765,277.59464
20210708T0500,16.830528,88.0,11.304229,307.23483
20210708T0600,16.760529,88.0,12.475961,313.83087
20210708T0700,17.29053,83.0,16.363178,320.35583
20210708T0800,17.96053,83.0,18.391737,319.76367
20210708T0900,18.40053,81.0,18.584509,315.78485
20210708T1000,18.490528,80.0,17.581125,317.48956
20210708T1100,18.57053,80.0,16.055355,317.72632
20210708T1200,18.55053,80.0,14.113652,322.2532
20210708T1300,20.530529,66.0,10.787993,334.29004
20210708T1400,20.340528,66.0,8.707237,330.25513
20210708T1500,20.270529,66.0,8.0899935,327.72437
20210708T1600,19.82053,69.0,10.44,316.3972
20210708T1700,19.090528,76.0,11.592895,295.76935
20210708T1800,17.680529,87.0,13.896187,306.57306
20210708T1900,17.21053,88.0,13.479583,325.88556
20210708T2000,16.97053,87.0,11.966954,313.78113
20210708T2100,16.48053,88.0,14.345898,287.52557
20210708T2200,15.700529,89.0,17.377226,283.17255
20210708T2300,15.360529,90.0,18.228943,279.09027
20210709T0000,15.3005295,89.0,15.119999,270.0
20210709T0100,15.210529,88.0,17.64,270.0
20210709T0200,15.150529,88.0,16.93531,267.56335
20210709T0300,15.0505295,87.0,17.64,270.0
20210709T0400,14.820529,86.0,16.923828,271.21887
20210709T0500,14.530529,86.0,14.759999,270.0
20210709T0600,15.020529,84.0,12.959999,270.0
20210709T0700,16.45053,79.0,13.75558,276.009
20210709T0800,17.13053,77.0,12.849528,281.30994
20210709T0900,18.610529,71.0,10.661107,281.68936
20210709T1000,18.45053,68.0,7.69592,280.7843
20210709T1100,19.510529,63.0,6.489992,289.44003
20210709T1200,19.38053,63.0,5.3999996,306.8699
20210709T1300,21.73053,55.0,10.233123,309.2894
20210709T1400,22.090528,54.0,9.931042,316.4688
20210709T1500,22.22053,54.0,8.4963045,323.61566
20210709T1600,22.21053,54.0,8.766573,340.82098
20210709T1700,21.940529,56.0,9.449572,342.25534
20210709T1800,21.54053,57.0,9.6932955,344.93152
20210709T1900,20.990528,59.0,9.227524,339.44397
20210709T2000,20.07053,64.0,8.854829,333.43497
20210709T2100,18.760529,70.0,7.8954163,335.77228
20210709T2200,17.830528,72.0,4.5820518,315.0
20210709T2300,17.350529,73.0,3.2399998,270.0
20210710T0000,16.780529,75.0,1.8,233.1301
20210710T0100,16.190529,78.0,2.2768397,198.43495
20210710T0200,15.480529,80.0,2.1897945,170.53767
20210710T0300,14.790529,83.0,3.319036,139.3987
20210710T0400,14.380529,85.0,4.8433046,138.01279
20210710T0500,13.940529,87.0,4.6938257,122.47119
20210710T0600,14.170529,87.0,5.95906,115.01689
20210710T0700,15.8005295,80.0,10.948973,117.40757
20210710T0800,17.850529,74.0,11.841756,109.53665
20210710T0900,19.830528,69.0,12.864649,107.92791
20210710T1000,21.55053,61.0,13.905509,111.2505
20210710T1100,22.860529,55.0,12.768586,111.50143
20210710T1200,23.990528,51.0,10.829958,111.44774
20210710T1300,25.510529,46.0,9.6932955,105.06849
20210710T1400,26.04053,44.0,4.5536795,108.434944
20210710T1500,26.46053,43.0,0.8049845,333.43497
20210710T1600,26.39053,43.0,4.6800003,292.61987
20210710T1700,26.20053,42.0,3.6179552,275.7106
20210710T1800,25.990528,43.0,2.5455842,261.8699
20210710T1900,25.56053,45.0,3.0758414,290.55603
20210710T2000,24.690529,48.0,7.729527,297.75854
20210710T2100,21.46053,65.0,23.664352,283.1906
20210710T2200,18.240528,83.0,19.443333,268.9391
20210710T2300,16.500528,87.0,26.282463,293.4047
20210711T0000,15.020529,89.0,3.8268526,221.18593
20210711T0100,15.190529,86.0,8.913181,223.36343
20210711T0200,14.8005295,85.0,10.315115,240.75117
20210711T0300,14.780529,88.0,9.9571085,257.4712
20210711T0400,14.750529,91.0,12.287555,275.04245
20210711T0500,13.700529,93.0,10.08,270.0
20210711T0600,13.530529,91.0,11.165805,268.1524
20210711T0700,14.460529,85.0,10.823973,266.1859
20210711T0800,15.630529,81.0,10.08,270.0
20210711T0900,16.910528,77.0,8.311245,274.96973
20210711T1000,18.410528,69.0,7.968939,288.43497
20210711T1100,19.840528,62.0,7.9036193,300.0686
20210711T1200,21.000528,57.0,7.145796,319.08563
20210711T1300,22.420528,54.0,5.6002855,315.0
20210711T1400,23.12053,51.0,5.8048253,330.25513
20210711T1500,23.600529,49.0,5.815978,338.1986
20210711T1600,23.96053,48.0,6.849467,356.98724
20210711T1700,23.96053,48.0,6.87779,6.0090027
20210711T1800,23.610529,49.0,6.439876,26.565033
20210711T1900,23.170528,50.0,5.692099,34.69516
20210711T2000,22.32053,55.0,5.0142193,21.037506
20210711T2100,21.32053,61.0,3.0547013,44.999985
20210711T2200,20.160528,68.0,4.452954,104.03624
20210711T2300,18.57053,75.0,5.991594,122.73523
20210712T0000,17.260529,79.0,6.696387,126.25384
20210712T0100,16.40053,76.0,9.585739,124.28687
20210712T0200,15.470529,78.0,10.805998,119.981636
20210712T0300,15.140529,80.0,11.592895,115.76932
20210712T0400,15.460529,78.0,11.923557,118.88658
20210712T0500,15.640529,79.0,16.78156,112.71441
20210712T0600,15.930529,77.0,17.673029,123.36636
20210712T0700,17.64053,73.0,20.833395,108.12186
20210712T0800,19.45053,70.0,18.919704,111.19405
20210712T0900,21.73053,64.0,15.379206,106.31385
20210712T1000,23.530529,61.0,14.003029,107.96913
20210712T1100,25.13053,55.0,11.27553,106.69924
20210712T1200,26.170528,53.0,10.799999,89.99999
20210712T1300,28.14053,43.0,5.0911684,44.999985
20210712T1400,28.930529,40.0,8.557102,345.37915
20210712T1500,28.930529,40.0,12.7279215,331.26022
20210712T1600,27.73053,44.0,16.179987,327.72437
20210712T1700,27.21053,49.0,17.31746,313.3153
20210712T1800,26.04053,55.0,15.876775,302.96942
20210712T1900,25.440529,58.0,12.229406,312.61407
20210712T2000,24.510529,65.0,10.799999,306.8699
20210712T2100,22.430529,76.0,14.021525,299.19748
20210712T2200,20.670528,79.0,12.413476,286.8584
20210712T2300,19.97053,83.0,7.9932976,277.76517
20210713T0000,19.180529,86.0,7.8625183,285.9454
20210713T0100,18.54053,90.0,4.6938252,274.3987
20210713T0200,18.48053,90.0,6.130579,266.63354
20210713T0300,18.430529,89.0,11.928989,264.80557
20210713T0400,17.350529,84.0,20.929594,243.43495
20210713T0500,16.31053,85.0,24.379204,253.70596
20210713T0600,15.830529,88.0,26.072052,252.31561
20210713T0700,16.410528,85.0,24.850431,271.66028
20210713T0800,16.14053,85.0,21.67487,258.50342
20210713T0900,15.990529,84.0,21.322214,258.31064
20210713T1000,15.520529,83.0,24.066206,248.03943
20210713T1100,15.620529,80.0,23.469128,265.6013
20210713T1200,15.940529,76.0,20.316889,277.125
20210713T1300,13.940529,94.0,7.9932966,215.83765
20210713T1400,16.21053,84.0,4.6938257,237.52881
20210713T1500,17.750528,74.0,7.208994,267.1376
20210713T1600,18.12053,69.0,10.182337,261.8699
20210713T1700,18.82053,65.0,10.538843,262.14667
20210713T1800,18.420528,66.0,10.823973,273.8141
20210713T1900,17.850529,68.0,12.57426,283.2405
20210713T2000,17.100529,71.0,10.594036,279.7824
20210713T2100,15.920529,76.0,9.0,270.0
20210713T2200,15.160529,78.0,6.489992,266.8202
20210713T2300,14.820529,77.0,4.6938257,237.52881
20210714T0000,14.170529,76.0,3.319036,220.6013
20210714T0100,13.030529,82.0,5.2416787,164.0546
20210714T0200,12.870529,84.0,7.653705,138.81407
20210714T0300,12.850529,86.0,7.8954163,133.15239
20210714T0400,12.080529,85.0,8.435069,140.19443
20210714T0500,12.200529,79.0,8.587338,146.97614
20210714T0600,12.630529,82.0,8.913181,136.63657
20210714T0700,15.100529,75.0,10.239453,190.12466
20210714T0800,17.12053,68.0,11.183201,213.17851
20210714T0900,18.06053,66.0,8.854829,243.43495
20210714T1000,18.38053,63.0,12.979984,213.69006
20210714T1100,18.79053,64.0,14.764389,268.60284
20210714T1200,19.64053,63.0,19.13426,258.05585
20210714T1300,19.23053,66.0,18.888851,277.6668
20210714T1400,18.340528,71.0,20.275383,276.1155
20210714T1500,18.22053,70.0,20.570463,265.98584
20210714T1600,17.29053,73.0,22.253124,260.69006
20210714T1700,16.70053,77.0,18.057508,246.50143
20210714T1800,17.12053,77.0,23.795427,252.38742
20210714T1900,16.360529,81.0,24.248613,251.83405
20210714T2000,15.930529,83.0,22.206486,253.03384
20210714T2100,15.500529,86.0,21.99538,248.89517
20210714T2200,15.360529,88.0,24.248613,251.83405
20210714T2300,15.280529,88.0,23.34455,250.16788
20210715T0000,15.680529,85.0,28.357855,241.15735
20210715T0100,16.06053,83.0,30.302078,246.17574
20210715T0200,16.29053,84.0,33.231335,247.04591
20210715T0300,16.000528,87.0,35.377213,257.66092
20210715T0400,15.720529,88.0,34.979332,261.11935
20210715T0500,15.580529,88.0,35.069984,264.6991
20210715T0600,15.420529,88.0,33.21573,265.64893
20210715T0700,16.15053,87.0,31.394394,266.0548
20210715T0800,16.190529,86.0,29.195534,267.17288
20210715T0900,16.14053,85.0,27.038372,266.94714
20210715T1000,16.31053,86.0,26.079508,263.65982
20210715T1100,16.190529,87.0,22.027763,258.69006
20210715T1200,16.600529,85.0,22.42427,264.47247
20210715T1300,16.20053,88.0,18.289274,259.79602
20210715T1400,16.860529,85.0,19.06301,259.11447
20210715T1500,17.39053,83.0,18.486622,263.29016
20210715T1600,17.62053,81.0,19.803272,271.04163
20210715T1700,17.31053,84.0,16.981165,265.1355
20210715T1800,17.930529,82.0,17.283749,271.19348
20210715T1900,16.690529,89.0,13.684735,268.49255
20210715T2000,16.72053,90.0,9.3669195,272.2026
20210715T2100,16.56053,92.0,8.427383,289.98312
20210715T2200,16.280529,94.0,7.7879906,303.69006
20210715T2300,16.04053,95.0,8.669949,318.36646
20210716T0000,15.710529,95.0,8.854829,333.43497
20210716T0100,15.100529,95.0,8.587338,326.97614
20210716T0200,15.230529,93.0,8.669949,318.36646
20210716T0300,15.360529,93.0,9.585739,325.71313
20210716T0400,14.910529,94.0,10.514218,321.95297
20210716T0500,14.810529,93.0,8.669949,318.36646
20210716T0600,15.360529,88.0,7.9036193,300.0686
20210716T0700,15.900529,86.0,8.089993,290.85446
20210716T0800,16.330528,85.0,7.5942082,301.42957
20210716T0900,17.65053,81.0,9.585739,304.28687
20210716T1000,18.30053,78.0,12.24,298.07248
20210716T1100,17.80053,81.0,14.88242,302.15228
20210716T1200,18.100529,79.0,14.291592,310.91437
20210716T1300,18.410528,78.0,11.592895,334.23068
20210716T1400,18.62053,76.0,11.620809,343.8108
20210716T1500,18.840528,76.0,11.726277,342.1213
20210716T1600,19.170528,74.0,12.864649,342.07208
20210716T1700,19.47053,72.0,13.450708,344.4759
20210716T1800,19.56053,73.0,12.074766,349.69516
20210716T1900,19.23053,76.0,9.114471,350.90973
20210716T2000,18.38053,82.0,6.725354,344.4759
20210716T2100,17.21053,87.0,6.193674,324.46234
20210716T2200,16.48053,88.0,3.0758414,290.55603
20210716T2300,15.950529,90.0,2.0364676,225.0
20210717T0000,15.790529,91.0,4.0249224,206.56505
20210717T0100,15.480529,91.0,4.1046314,217.87498
20210717T0200,15.200529,93.0,4.510787,241.38954
20210717T0300,14.810529,93.0,4.6800003,247.38014
20210717T0400,14.160529,95.0,6.151683,249.44395
20210717T0500,14.180529,95.0,5.495161,238.3925
20210717T0600,15.010529,93.0,3.4152596,251.56506
20210717T0700,15.560529,92.0,2.8799999,270.0
20210717T0800,16.70053,89.0,3.96,270.0
20210717T0900,18.90053,81.0,6.618519,315.0
20210717T1000,19.40053,82.0,8.225035,336.8014
20210717T1100,19.670528,81.0,8.699793,335.55603
20210717T1200,20.360529,76.0,7.491114,324.7824
20210717T1300,21.690529,71.0,11.212135,354.47247
20210717T1400,22.280529,68.0,10.105681,4.085617
20210717T1500,23.30053,64.0,8.049845,10.30484
20210717T1600,24.020529,62.0,7.5170207,16.69925
20210717T1700,23.360529,65.0,9.779817,6.340164
20210717T1800,23.020529,68.0,12.324414,6.7098236
20210717T1900,22.500528,72.0,12.783802,9.72757
20210717T2000,21.63053,79.0,11.183201,3.6913757
20210717T2100,20.830528,82.0,9.0645685,353.15723
20210717T2200,20.250528,84.0,6.5693827,350.5377
20210717T2300,19.780529,86.0,5.4833565,336.8014
20210718T0000,19.340528,88.0,5.00128,329.7436
20210718T0100,18.670528,91.0,4.2136917,340.0169
20210718T0200,18.010529,94.0,3.8268526,318.8141
20210718T0300,17.48053,94.0,6.989936,304.50854
20210718T0400,16.64053,95.0,8.78872,325.008
20210718T0500,15.900529,94.0,10.514218,321.95297
20210718T0600,15.390529,92.0,11.720751,317.48956
20210718T0700,15.700529,87.0,11.720751,312.51044
20210718T0800,17.260529,80.0,10.948973,313.6678
20210718T0900,18.80053,76.0,9.726664,321.00903
20210718T1000,20.440529,72.0,10.144082,332.52557
20210718T1100,22.100529,70.0,12.522619,341.56506
20210718T1200,23.57053,68.0,13.450708,344.4759
20210718T1300,24.80053,63.0,17.771753,6.981064
20210718T1400,26.32053,54.0,14.707222,21.54097
20210718T1500,27.270529,49.0,14.186923,35.70668
20210718T1600,27.330528,46.0,16.299694,30.529694
20210718T1700,27.160528,47.0,15.9134655,37.647614
20210718T1800,26.920528,42.0,15.277749,55.560997
20210718T1900,25.90053,48.0,13.004922,48.366455
20210718T2000,24.31053,58.0,10.691453,44.999985
20210718T2100,22.770529,61.0,9.504272,52.696053
20210718T2200,20.690529,65.0,9.504273,65.37643
20210718T2300,18.330528,76.0,6.9899354,78.11134
20210719T0000,17.080528,85.0,3.96,89.99999
20210719T0100,16.79053,87.0,2.2768397,108.434944
20210719T0200,16.840528,84.0,1.8,126.869896
20210719T0300,16.45053,84.0,1.609969,116.56505
20210719T0400,15.760529,88.0,0.35999998,180.0
20210719T0500,14.970529,93.0,1.4399999,270.0
20210719T0600,14.900529,94.0,3.6,270.0
20210719T0700,15.910529,90.0,4.73506,278.74615
20210719T0800,17.57053,82.0,5.8048253,299.74487
20210719T0900,19.72053,76.0,6.1305785,319.76367
20210719T1000,22.21053,70.0,6.9527545,338.7495
20210719T1100,24.350529,66.0,7.9526596,354.8056
20210719T1200,25.87053,54.0,10.464798,356.0548
20210719T1300,26.88053,53.0,15.4800005,360.0
20210719T1400,27.06053,56.0,21.96,360.0
20210719T1500,27.22053,54.0,22.751316,4.5377655
20210719T1600,27.090528,53.0,21.707731,5.7105865
20210719T1700,26.740528,54.0,20.598795,5.013092
20210719T1800,26.180529,56.0,19.201874,6.4588013
20210719T1900,24.930529,61.0,17.313717,3.5763245
20210719T2000,23.04053,69.0,14.417988,2.8624115
20210719T2100,21.090528,77.0,8.28,360.0
20210719T2200,19.690529,82.0,0.35999998,360.0
20210719T2300,18.770529,84.0,2.7416782,246.8014
20210720T0000,18.010529,84.0,4.198285,239.03624
20210720T0100,17.500528,85.0,3.7585104,253.30075
